"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ENSEMBL","ENTREZID"
"8505","1191.5906002854","0.177485264759793","0.23882774301306","0.743151790159015","0.457389787253743","0.908738413274983","ENSG00000243232","56134"
"8506","80.9129873164328","-0.372118402345987","0.500819052302411","-0.743019660764204","0.457469777296028","0.908738413274983","ENSG00000176720","666"
"8507","559.746580067591","0.196746550822138","0.264834129641192","0.742904817776691","0.457539308669815","0.908738413274983","ENSG00000136273","3364"
"8508","118.708116309882","0.327448844280019","0.440768759710763","0.742903931065565","0.45753984554973","0.908738413274983","ENSG00000235961","84968"
"8509","27.0186717197999","0.547195021360087","0.736573151298576","0.742892977290014","0.457546477797565","0.908738413274983","ENSG00000237022","3107"
"8510","37172.5393503673","0.0781232086778463","0.105170345928702","0.74282544179144","0.457587370110971","0.908738413274983","ENSG00000148773","4288"
"8511","7.64038828405694","1.0309022204305","1.3885030864","0.742455836452868","0.457811200118595","0.909082240235497","ENSG00000168702","53353"
"8512","508.408829772712","0.218744645059558","0.294721383984592","0.74220825819342","0.457961165869959","0.909085271284252","ENSG00000152219","120534"
"8513","503.587841901738","-0.169255157490641","0.228044531468448","-0.742202219894317","0.45796482379737","0.909085271284252","ENSG00000204764","64901"
"8514","4411.15573220363","0.0883595781391438","0.119097043822381","0.741912437985628","0.458140389387693","0.909333110705195","ENSG00000114999","150465"
"8515","16.1892256189881","-0.66534098555171","0.897150363818402","-0.74161591232034","0.458320079788677","0.909580640068921","ENSG00000164932","115908"
"8516","16.199586549726","-1.01108707917673","1.36349775551584","-0.741539232526431","0.458366553101487","0.909580640068921","ENSG00000080007","55510"
"8517","2358.2356272158","-0.125373549448373","0.169153648318675","-0.741181468413717","0.45858341807685","0.909910287654753","ENSG00000115297","3196"
"8518","148.031028050106","0.937055984150411","1.26480762851367","0.740868384270883","0.458773246695148","0.909999321100313","ENSG00000228691","4758"
"8519","346.523689975198","-0.200099844427277","0.27011323458415","-0.740799852829642","0.458814804431087","0.909999321100313","ENSG00000196338","54413"
"8520","107.09195409224","0.317296044300569","0.428337833602968","0.74076119223845","0.45883824929673","0.909999321100313","ENSG00000168874","84913"
"8521","2582.13002736792","0.107018219484915","0.144549884077585","0.740354931225501","0.459084657953719","0.909999321100313","ENSG00000124098","116151"
"8522","208.592927144748","0.251483829910968","0.339690797841207","0.740331594229783","0.45909881474523","0.909999321100313","ENSG00000172671","93550"
"8523","32.5461317877092","0.482567782576754","0.651906570679931","0.740240709759132","0.459153949815651","0.909999321100313","ENSG00000176125","402682"
"8524","822.242557944341","0.15146699537588","0.204632878605824","0.740188949145581","0.459185352053339","0.909999321100313","ENSG00000108639","9144"
"8525","134.643308438702","-0.24535709813718","0.331504237477295","-0.740132614908082","0.45921953039409","0.909999321100313","ENSG00000125510","4987"
"8526","1033.93375778374","-0.123785965958399","0.167269720603238","-0.740038098419606","0.459276877350982","0.909999321100313","ENSG00000134905","79587"
"8527","222.435586663075","0.210154665719562","0.283980474036145","0.740032097040637","0.459280518764537","0.909999321100313","ENSG00000127081","83744"
