"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000204580",213.494903736473,-1.06976031083388,0.518862603511447,-2.06174101504749,0.0392323994548366,1,"DDR1"
"ENSG00000106384",105.090651103675,1.04802217962403,0.50945586555631,2.05714027549692,0.0396727345256736,1,"MOGAT3"
"ENSG00000144785",18.2903659646504,-1.98720079876373,0.967260063443012,-2.05446381368232,0.039930822256707,1,NA
"ENSG00000284990",9.40048286628157,-2.75478617467387,1.34282693051288,-2.05148266844909,0.0402199657511994,1,"USP17L2"
"ENSG00000136235",90.3533400085014,1.20495760820131,0.587749565772148,2.05012079697296,0.0403526444145551,1,"GPNMB"
"ENSG00000187699",91.7681867712986,1.0913748873895,0.532869423682134,2.0481094220946,0.0405492789010445,1,"C2orf88"
"ENSG00000197385",19.4808307797114,1.76363079141398,0.863236620607079,2.04304445538199,0.0410480375900642,1,"ZNF860"
"ENSG00000253540",27.8141883289397,1.46679056671532,0.720008986126842,2.03718369489478,0.0416316371736899,1,"FAM86HP"
"ENSG00000236516",60.2829445354486,1.42732541843935,0.700718713328768,2.03694491282934,0.0416555626642606,1,NA
"ENSG00000184492",32.7677416735507,-1.34986924915472,0.662838859034009,-2.0364968510174,0.0417004889878409,1,"FOXD4L1"
"ENSG00000249931",150.118801702925,-1.16330321564815,0.571342063764984,-2.03608886764315,0.0417414323945443,1,"GOLGA8K"
"ENSG00000168405",58.799705881781,-1.14211171322435,0.561482387199948,-2.03410069355859,0.0419414440681437,1,"CMAHP"
"ENSG00000198812",13.3185278126036,1.96898389438297,0.968975484566686,2.03202653291428,0.0421509699396377,1,"LRRC10"
"ENSG00000234797",8.98436431693579,-4.98339599918459,2.45638997108562,-2.02874790153216,0.0424839741963121,1,"RPS3AP6"
"ENSG00000164669",48.3672709326505,1.23526031564037,0.610032101248859,2.02491034998248,0.042876570641371,1,"INTS4P1"
"ENSG00000244731",27.7464873474841,-1.47422734159764,0.730893832456152,-2.01701981345708,0.043693445678656,1,"C4A"
"ENSG00000250517",89.8080966762047,1.0454470961976,0.519039217970921,2.01419673119222,0.0439888827564373,1,NA
"ENSG00000156194",88.7482330590425,-1.18451699442626,0.588151758265181,-2.0139648955911,0.044013219234933,1,"PPEF2"
"ENSG00000197766",38.6926617311532,1.38968015682089,0.690741910801591,2.01186598798992,0.044234065586534,1,"CFD"
"ENSG00000285308",53.851706406672,-1.26714633246664,0.631033113789663,-2.00805045690361,0.0446379301599472,1,NA
"ENSG00000276725",5808.86633121536,1.18108938157042,0.590223792629955,2.00108737790399,0.0453829743357861,1,"CEP170"
"ENSG00000024422",232.4638175589,1.95032418376529,0.976184130403842,1.99790605380816,0.0457268462084123,1,"EHD2"
"ENSG00000161270",17.7678494694784,1.9196868672661,0.961311518662103,1.99694566225297,0.0458310860907847,1,"NPHS1"
"ENSG00000215641",144.856980416371,-9.54646903706593,4.78554092007608,-1.99485683990644,0.046058495965165,1,"TRIM27"
"ENSG00000002726",11.8672165296455,2.19577700264444,1.10770666576258,1.98227298842948,0.0474486955103911,1,"AOC1"
"ENSG00000277649",52.31652300013,-9.48084040305926,4.78558045168331,-1.98112653183469,0.0475770855840992,1,"TIMM22"
"ENSG00000147488",56.7298179758271,-1.06184897535873,0.536876414041773,-1.97782757369578,0.0479481617170343,1,"ST18"
"ENSG00000120903",14.5219189679194,2.2827195010157,1.15456169993487,1.97713080309565,0.048026846750701,1,"CHRNA2"
"ENSG00000226651",35.3475789327813,-1.7025386183101,0.864023876152481,-1.97047635522706,0.0487838022517407,1,"CLIC1"
